   mwg14_2015   | kod_pocztowy |      nazwa_miejsc      | kod_miejsc |   nazwa_cz_miejsc   | kod_cz_miejsc | kod_gminy | kod_gminy_distr |   nazwa_woj   |  nazwa_pow  |      nazwa_gmi      | segment_gminy 
 30640696762401 | 61-572       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696762402 | 61-572       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696762403 | 61-574       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696762404 | 61-559       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696762501 | 61-538       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696762802 | 61-576       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696762505 | 61-517       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696762506 | 61-517       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696765101 | 61-553       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696762803 | 61-563       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696761603 | 61-579       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696762804 | 61-565       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696762805 | 61-551       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696762806 | 61-546       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696762807 | 61-551       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696762901 | 61-541       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696762903 | 61-567       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696762905 | 61-538       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696768006 | 61-408       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766101 | 61-475       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766804 | 61-425       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696768104 | 61-405       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766717 | 61-404       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766715 | 61-404       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766002 | 61-424       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30210426798507 | 62-005       | TRZASKOWO              | 0581936    |                     | 0000000       | 3021042   | 3021042         | WIELKOPOLSKIE | POZNAŃSKI   | CZERWONAK           | A2
 30640696765901 | 60-115       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696768002 | 61-413       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696768003 | 61-412       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696768004 | 61-408       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696768005 | 61-413       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696768007 | 61-408       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766501 | 61-417       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766502 | 61-417       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696765903 | 60-115       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696765904 | 60-113       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696765905 | 60-113       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696765906 | 60-103       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696765907 | 60-115       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696765908 | 60-103       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696767305 | 61-412       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696767306 | 61-413       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696767301 | 61-417       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696767302 | 61-418       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696767303 | 61-414       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696767304 | 61-409       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696768001 | 61-414       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696767504 | 61-433       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766718 | 61-407       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696767505 | 61-434       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766801 | 61-425       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766802 | 61-426       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766803 | 61-427       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766805 | 61-427       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766901 | 61-432       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766902 | 61-429       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766903 | 61-428       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766904 | 61-429       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766905 | 61-432       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766906 | 61-431       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766107 | 61-474       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696767506 | 61-434       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696765909 | 60-115       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696767507 | 61-434       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696767501 | 61-433       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766106 | 61-474       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696768102 | 61-406       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766719 | 61-407       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766001 | 61-424       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766712 | 61-403       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766713 | 61-403       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766714 | 61-402       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766601 | 61-421       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696768008 | 61-408       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696768101 | 61-406       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696768103 | 61-405       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766503 | 61-419       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766504 | 61-418       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696767401 | 61-413       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696767402 | 61-415       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696768105 | 61-405       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640696766602 | 61-422       | POZNAŃ                 | 0969400    | POZNAŃ-WILDA        | 0970448       | 3064011   | 3064069         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-WILDA        | A1
 30640296712502 | 60-168       | POZNAŃ                 | 0969400    | POZNAŃ-GRUNWALD     | 0969416       | 3064011   | 3064029         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-GRUNWALD     | A1
 30640296700902 | 60-182       | POZNAŃ                 | 0969400    | POZNAŃ-GRUNWALD     | 0969416       | 3064011   | 3064029         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-GRUNWALD     | A1
 30640296701001 | 60-195       | POZNAŃ                 | 0969400    | POZNAŃ-GRUNWALD     | 0969416       | 3064011   | 3064029         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-GRUNWALD     | A1
 30640296701002 | 60-195       | POZNAŃ                 | 0969400    | POZNAŃ-GRUNWALD     | 0969416       | 3064011   | 3064029         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-GRUNWALD     | A1
 30640296701404 | 60-177       | POZNAŃ                 | 0969400    | POZNAŃ-GRUNWALD     | 0969416       | 3064011   | 3064029         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-GRUNWALD     | A1
 30640296701701 | 60-176       | POZNAŃ                 | 0969400    | POZNAŃ-GRUNWALD     | 0969416       | 3064011   | 3064029         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-GRUNWALD     | A1
 30640296701803 | 60-171       | POZNAŃ                 | 0969400    | POZNAŃ-GRUNWALD     | 0969416       | 3064011   | 3064029         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-GRUNWALD     | A1
 30640296701801 | 60-166       | POZNAŃ                 | 0969400    | POZNAŃ-GRUNWALD     | 0969416       | 3064011   | 3064029         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-GRUNWALD     | A1
 30640296807603 | 60-175       | POZNAŃ                 | 0969400    | POZNAŃ-GRUNWALD     | 0969416       | 3064011   | 3064029         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-GRUNWALD     | A1
